zip_code,state,national_district,national_wholesaler,wealth_district,wealth_wholesaler,fi_district,fi_wholesaler,wifi_district,wifi_wholesaler,structure_pattern,wholesalers_in_state,has_commercial_opportunity
06611,CT,N_13,R0013,WH_07,R0020,FI_06,R0030,Unserved,None,"three channels, three reps",3,True
06612,CT,N_13,R0013,WH_07,R0020,FI_06,R0030,Unserved,None,"three channels, three reps",3,False
06614,CT,N_13,R0013,WH_07,R0020,FI_06,R0030,Unserved,None,"three channels, three reps",3,True
06615,CT,N_13,R0013,WH_07,R0020,FI_06,R0030,Unserved,None,"three channels, three reps",3,True
06702,CT,N_13,R0013,WH_07,R0020,FI_06,R0030,Unserved,None,"three channels, three reps",3,False
06704,CT,N_13,R0013,WH_07,R0020,FI_06,R0030,Unserved,None,"three channels, three reps",3,False
06705,CT,N_13,R0013,WH_07,R0020,FI_06,R0030,Unserved,None,"three channels, three reps",3,True
06706,CT,N_13,R0013,WH_07,R0020,FI_06,R0030,Unserved,None,"three channels, three reps",3,False
06708,CT,N_13,R0013,WH_07,R0020,FI_06,R0030,Unserved,None,"three channels, three reps",3,True
06710,CT,N_13,R0013,WH_07,R0020,FI_06,R0030,Unserved,None,"three channels, three reps",3,False
06712,CT,N_13,R0013,WH_07,R0020,FI_06,R0030,Unserved,None,"three channels, three reps",3,True
06716,CT,N_13,R0013,WH_07,R0020,FI_06,R0030,Unserved,None,"three channels, three reps",3,True
06750,CT,N_13,R0013,WH_07,R0020,FI_06,R0030,Unserved,None,"three channels, three reps",3,False
06751,CT,N_13,R0013,WH_07,R0020,FI_06,R0030,Unserved,None,"three channels, three reps",3,True
06752,CT,N_13,R0013,WH_07,R0020,FI_06,R0030,Unserved,None,"three channels, three reps",3,False
06753,CT,N_13,R0013,WH_07,R0020,FI_06,R0030,Unserved,None,"three channels, three reps",3,False
06754,CT,N_13,R0013,WH_07,R0020,FI_06,R0030,Unserved,None,"three channels, three reps",3,False
06755,CT,N_13,R0013,WH_07,R0020,FI_06,R0030,Unserved,None,"three channels, three reps",3,False
06756,CT,N_13,R0013,WH_07,R0020,FI_06,R0030,Unserved,None,"three channels, three reps",3,False
06757,CT,N_13,R0013,WH_07,R0020,FI_06,R0030,Unserved,None,"three channels, three reps",3,True
06758,CT,N_13,R0013,WH_07,R0020,FI_06,R0030,Unserved,None,"three channels, three reps",3,False
06759,CT,N_13,R0013,WH_07,R0020,FI_06,R0030,Unserved,None,"three channels, three reps",3,True
06762,CT,N_13,R0013,WH_07,R0020,FI_06,R0030,Unserved,None,"three channels, three reps",3,False
06763,CT,N_13,R0013,WH_07,R0020,FI_06,R0030,Unserved,None,"three channels, three reps",3,False
06770,CT,N_13,R0013,WH_07,R0020,FI_06,R0030,Unserved,None,"three channels, three reps",3,True
06776,CT,N_13,R0013,WH_07,R0020,FI_06,R0030,Unserved,None,"three channels, three reps",3,False
06777,CT,N_13,R0013,WH_07,R0020,FI_06,R0030,Unserved,None,"three channels, three reps",3,False
06778,CT,N_13,R0013,WH_07,R0020,FI_06,R0030,Unserved,None,"three channels, three reps",3,False
06779,CT,N_13,R0013,WH_07,R0020,FI_06,R0030,Unserved,None,"three channels, three reps",3,True
06782,CT,N_13,R0013,WH_07,R0020,FI_06,R0030,Unserved,None,"three channels, three reps",3,False
06783,CT,N_13,R0013,WH_07,R0020,FI_06,R0030,Unserved,None,"three channels, three reps",3,False
06784,CT,N_13,R0013,WH_07,R0020,FI_06,R0030,Unserved,None,"three channels, three reps",3,False
06785,CT,N_13,R0013,WH_07,R0020,FI_06,R0030,Unserved,None,"three channels, three reps",3,False
06786,CT,N_13,R0013,WH_07,R0020,FI_06,R0030,Unserved,None,"three channels, three reps",3,True
06787,CT,N_13,R0013,WH_07,R0020,FI_06,R0030,Unserved,None,"three channels, three reps",3,True
06790,CT,N_13,R0013,WH_07,R0020,FI_06,R0030,Unserved,None,"three channels, three reps",3,True
06791,CT,N_13,R0013,WH_07,R0020,FI_06,R0030,Unserved,None,"three channels, three reps",3,False
06793,CT,N_13,R0013,WH_07,R0020,FI_06,R0030,Unserved,None,"three channels, three reps",3,False
06794,CT,N_13,R0013,WH_07,R0020,FI_06,R0030,Unserved,None,"three channels, three reps",3,False
06795,CT,N_13,R0013,WH_07,R0020,FI_06,R0030,Unserved,None,"three channels, three reps",3,True
06796,CT,N_13,R0013,WH_07,R0020,FI_06,R0030,Unserved,None,"three channels, three reps",3,False
06798,CT,N_13,R0013,WH_07,R0020,FI_06,R0030,Unserved,None,"three channels, three reps",3,False
06801,CT,N_13,R0013,WH_07,R0020,FI_06,R0030,Unserved,None,"three channels, three reps",3,False
06804,CT,N_13,R0013,WH_07,R0020,FI_06,R0030,Unserved,None,"three channels, three reps",3,True
06807,CT,N_13,R0013,WH_07,R0020,FI_06,R0030,Unserved,None,"three channels, three reps",3,True
06810,CT,N_13,R0013,WH_07,R0020,FI_06,R0030,Unserved,None,"three channels, three reps",3,True
06811,CT,N_13,R0013,WH_07,R0020,FI_06,R0030,Unserved,None,"three channels, three reps",3,True
06812,CT,N_13,R0013,WH_07,R0020,FI_06,R0030,Unserved,None,"three channels, three reps",3,False
06820,CT,N_13,R0013,WH_07,R0020,FI_06,R0030,Unserved,None,"three channels, three reps",3,True
06824,CT,N_13,R0013,WH_07,R0020,FI_06,R0030,Unserved,None,"three channels, three reps",3,True
06825,CT,N_13,R0013,WH_07,R0020,FI_06,R0030,Unserved,None,"three channels, three reps",3,True
06830,CT,N_13,R0013,WH_07,R0020,FI_06,R0030,Unserved,None,"three channels, three reps",3,True
06831,CT,N_13,R0013,WH_07,R0020,FI_06,R0030,Unserved,None,"three channels, three reps",3,True
06840,CT,N_13,R0013,WH_07,R0020,FI_06,R0030,Unserved,None,"three channels, three reps",3,True
06850,CT,N_13,R0013,WH_07,R0020,FI_06,R0030,Unserved,None,"three channels, three reps",3,False
06851,CT,N_13,R0013,WH_07,R0020,FI_06,R0030,Unserved,None,"three channels, three reps",3,True
06853,CT,N_13,R0013,WH_07,R0020,FI_06,R0030,Unserved,None,"three channels, three reps",3,False
06854,CT,N_13,R0013,WH_07,R0020,FI_06,R0030,Unserved,None,"three channels, three reps",3,True
06855,CT,N_13,R0013,WH_07,R0020,FI_06,R0030,Unserved,None,"three channels, three reps",3,False
06870,CT,N_13,R0013,WH_07,R0020,FI_06,R0030,Unserved,None,"three channels, three reps",3,True
06877,CT,N_13,R0013,WH_07,R0020,FI_06,R0030,Unserved,None,"three channels, three reps",3,True
06878,CT,N_13,R0013,WH_07,R0020,FI_06,R0030,Unserved,None,"three channels, three reps",3,True
06880,CT,N_13,R0013,WH_07,R0020,FI_06,R0030,Unserved,None,"three channels, three reps",3,True
06883,CT,N_13,R0013,WH_07,R0020,FI_06,R0030,Unserved,None,"three channels, three reps",3,False
06890,CT,N_13,R0013,WH_07,R0020,FI_06,R0030,Unserved,None,"three channels, three reps",3,True
06896,CT,N_13,R0013,WH_07,R0020,FI_06,R0030,Unserved,None,"three channels, three reps",3,False
06897,CT,N_13,R0013,WH_07,R0020,FI_06,R0030,Unserved,None,"three channels, three reps",3,True
06901,CT,N_13,R0013,WH_07,R0020,FI_06,R0030,Unserved,None,"three channels, three reps",3,True
06902,CT,N_13,R0013,WH_07,R0020,FI_06,R0030,Unserved,None,"three channels, three reps",3,False
06903,CT,N_13,R0013,WH_07,R0020,FI_06,R0030,Unserved,None,"three channels, three reps",3,False
06905,CT,N_13,R0013,WH_07,R0020,FI_06,R0030,Unserved,None,"three channels, three reps",3,True
06906,CT,N_13,R0013,WH_07,R0020,FI_06,R0030,Unserved,None,"three channels, three reps",3,False
06907,CT,N_13,R0013,WH_07,R0020,FI_06,R0030,Unserved,None,"three channels, three reps",3,False
07001,NJ,N_05,R0005,WH_06,R0019,FI_06,R0030,Unserved,None,"three channels, three reps",6,True
07002,NJ,N_05,R0005,WH_06,R0019,FI_06,R0030,Unserved,None,"three channels, three reps",6,True
07003,NJ,N_05,R0005,WH_06,R0019,FI_06,R0030,Unserved,None,"three channels, three reps",6,True
07004,NJ,N_05,R0005,WH_06,R0019,FI_06,R0030,Unserved,None,"three channels, three reps",6,True
07005,NJ,N_01,R0001,WH_06,R0019,FI_06,R0030,Unserved,None,"three channels, three reps",6,True
07006,NJ,N_05,R0005,WH_06,R0019,FI_06,R0030,Unserved,None,"three channels, three reps",6,True
07008,NJ,N_05,R0005,WH_06,R0019,FI_06,R0030,Unserved,None,"three channels, three reps",6,True
07009,NJ,N_05,R0005,WH_06,R0019,FI_06,R0030,Unserved,None,"three channels, three reps",6,True
07010,NJ,N_05,R0005,WH_06,R0019,FI_06,R0030,Unserved,None,"three channels, three reps",6,True
07011,NJ,N_05,R0005,WH_06,R0019,FI_06,R0030,Unserved,None,"three channels, three reps",6,True
07012,NJ,N_05,R0005,WH_06,R0019,FI_06,R0030,Unserved,None,"three channels, three reps",6,True
07013,NJ,N_05,R0005,WH_06,R0019,FI_06,R0030,Unserved,None,"three channels, three reps",6,True
07014,NJ,N_05,R0005,WH_06,R0019,FI_06,R0030,Unserved,None,"three channels, three reps",6,True
07016,NJ,N_05,R0005,WH_06,R0019,FI_06,R0030,Unserved,None,"three channels, three reps",6,True
07017,NJ,N_05,R0005,WH_06,R0019,FI_06,R0030,Unserved,None,"three channels, three reps",6,False
07018,NJ,N_05,R0005,WH_06,R0019,FI_06,R0030,Unserved,None,"three channels, three reps",6,False
07020,NJ,N_05,R0005,WH_06,R0019,FI_06,R0030,Unserved,None,"three channels, three reps",6,True
07021,NJ,N_05,R0005,WH_06,R0019,FI_06,R0030,Unserved,None,"three channels, three reps",6,False
07022,NJ,N_05,R0005,WH_06,R0019,FI_06,R0030,Unserved,None,"three channels, three reps",6,False
07023,NJ,N_01,R0001,WH_06,R0019,FI_06,R0030,Unserved,None,"three channels, three reps",6,False
07024,NJ,N_05,R0005,WH_06,R0019,FI_06,R0030,Unserved,None,"three channels, three reps",6,True
07026,NJ,N_05,R0005,WH_06,R0019,FI_06,R0030,Unserved,None,"three channels, three reps",6,True
07027,NJ,N_05,R0005,WH_06,R0019,FI_06,R0030,Unserved,None,"three channels, three reps",6,False
07028,NJ,N_05,R0005,WH_06,R0019,FI_06,R0030,Unserved,None,"three channels, three reps",6,False
07029,NJ,N_05,R0005,WH_06,R0019,FI_06,R0030,Unserved,None,"three channels, three reps",6,False
07030,NJ,N_05,R0005,WH_06,R0019,FI_06,R0030,Unserved,None,"three channels, three reps",6,True
07031,NJ,N_05,R0005,WH_06,R0019,FI_06,R0030,Unserved,None,"three channels, three reps",6,False
07032,NJ,N_05,R0005,WH_06,R0019,FI_06,R0030,Unserved,None,"three channels, three reps",6,True
07033,NJ,N_05,R0005,WH_06,R0019,FI_06,R0030,Unserved,None,"three channels, three reps",6,True
07034,NJ,N_01,R0001,WH_06,R0019,FI_06,R0030,Unserved,None,"three channels, three reps",6,True
07035,NJ,N_05,R0005,WH_06,R0019,FI_06,R0030,Unserved,None,"three channels, three reps",6,False
07036,NJ,N_05,R0005,WH_06,R0019,FI_06,R0030,Unserved,None,"three channels, three reps",6,True
07039,NJ,N_05,R0005,WH_06,R0019,FI_06,R0030,Unserved,None,"three channels, three reps",6,True
07040,NJ,N_05,R0005,WH_06,R0019,FI_06,R0030,Unserved,None,"three channels, three reps",6,True
07041,NJ,N_05,R0005,WH_06,R0019,FI_06,R0030,Unserved,None,"three channels, three reps",6,True
07042,NJ,N_05,R0005,WH_06,R0019,FI_06,R0030,Unserved,None,"three channels, three reps",6,True
07043,NJ,N_05,R0005,WH_06,R0019,FI_06,R0030,Unserved,None,"three channels, three reps",6,True
07044,NJ,N_05,R0005,WH_06,R0019,FI_06,R0030,Unserved,None,"three channels, three reps",6,True
07045,NJ,N_01,R0001,WH_06,R0019,FI_06,R0030,Unserved,None,"three channels, three reps",6,True
07046,NJ,N_01,R0001,WH_06,R0019,FI_06,R0030,Unserved,None,"three channels, three reps",6,True
07047,NJ,N_05,R0005,WH_06,R0019,FI_06,R0030,Unserved,None,"three channels, three reps",6,False
07050,NJ,N_05,R0005,WH_06,R0019,FI_06,R0030,Unserved,None,"three channels, three reps",6,False
07052,NJ,N_05,R0005,WH_06,R0019,FI_06,R0030,Unserved,None,"three channels, three reps",6,True
07054,NJ,N_01,R0001,WH_06,R0019,FI_06,R0030,Unserved,None,"three channels, three reps",6,True
07055,NJ,N_05,R0005,WH_06,R0019,FI_06,R0030,Unserved,None,"three channels, three reps",6,False
07057,NJ,N_05,R0005,WH_06,R0019,FI_06,R0030,Unserved,None,"three channels, three reps",6,False
07058,NJ,N_01,R0001,WH_06,R0019,FI_06,R0030,Unserved,None,"three channels, three reps",6,False
07059,NJ,N_01,R0001,WH_06,R0019,FI_06,R0030,Unserved,None,"three channels, three reps",6,True
07060,NJ,N_01,R0001,WH_06,R0019,FI_06,R0030,Unserved,None,"three channels, three reps",6,False
07062,NJ,N_01,R0001,WH_06,R0019,FI_06,R0030,Unserved,None,"three channels, three reps",6,False
07063,NJ,N_01,R0001,WH_06,R0019,FI_06,R0030,Unserved,None,"three channels, three reps",6,False
07064,NJ,N_05,R0005,WH_06,R0019,FI_06,R0030,Unserved,None,"three channels, three reps",6,False
07065,NJ,N_05,R0005,WH_06,R0019,FI_06,R0030,Unserved,None,"three channels, three reps",6,True
07066,NJ,N_05,R0005,WH_06,R0019,FI_06,R0030,Unserved,None,"three channels, three reps",6,True
07067,NJ,N_05,R0005,WH_06,R0019,FI_06,R0030,Unserved,None,"three channels, three reps",6,False
07068,NJ,N_05,R0005,WH_06,R0019,FI_06,R0030,Unserved,None,"three channels, three reps",6,True
07069,NJ,N_01,R0001,WH_06,R0019,FI_06,R0030,Unserved,None,"three channels, three reps",6,False
07070,NJ,N_05,R0005,WH_06,R0019,FI_06,R0030,Unserved,None,"three channels, three reps",6,True
07071,NJ,N_05,R0005,WH_06,R0019,FI_06,R0030,Unserved,None,"three channels, three reps",6,True
07072,NJ,N_05,R0005,WH_06,R0019,FI_06,R0030,Unserved,None,"three channels, three reps",6,False
07073,NJ,N_05,R0005,WH_06,R0019,FI_06,R0030,Unserved,None,"three channels, three reps",6,False
07074,NJ,N_05,R0005,WH_06,R0019,FI_06,R0030,Unserved,None,"three channels, three reps",6,False
07075,NJ,N_05,R0005,WH_06,R0019,FI_06,R0030,Unserved,None,"three channels, three reps",6,True
07076,NJ,N_01,R0001,WH_06,R0019,FI_06,R0030,Unserved,None,"three channels, three reps",6,True
07077,NJ,N_01,R0001,WH_06,R0019,FI_06,R0030,Unserved,None,"three channels, three reps",6,False
07078,NJ,N_05,R0005,WH_06,R0019,FI_06,R0030,Unserved,None,"three channels, three reps",6,True
07079,NJ,N_05,R0005,WH_06,R0019,FI_06,R0030,Unserved,None,"three channels, three reps",6,False
07080,NJ,N_01,R0001,WH_06,R0019,FI_06,R0030,Unserved,None,"three channels, three reps",6,True
07081,NJ,N_05,R0005,WH_06,R0019,FI_06,R0030,Unserved,None,"three channels, three reps",6,True
07082,NJ,N_01,R0001,WH_06,R0019,FI_06,R0030,Unserved,None,"three channels, three reps",6,False
07083,NJ,N_05,R0005,WH_06,R0019,FI_06,R0030,Unserved,None,"three channels, three reps",6,True
07086,NJ,N_05,R0005,WH_06,R0019,FI_06,R0030,Unserved,None,"three channels, three reps",6,True
07087,NJ,N_05,R0005,WH_06,R0019,FI_06,R0030,Unserved,None,"three channels, three reps",6,True
07088,NJ,N_05,R0005,WH_06,R0019,FI_06,R0030,Unserved,None,"three channels, three reps",6,False
07090,NJ,N_05,R0005,WH_06,R0019,FI_06,R0030,Unserved,None,"three channels, three reps",6,True
07092,NJ,N_05,R0005,WH_06,R0019,FI_06,R0030,Unserved,None,"three channels, three reps",6,False
07093,NJ,N_05,R0005,WH_06,R0019,FI_06,R0030,Unserved,None,"three channels, three reps",6,True
07094,NJ,N_05,R0005,WH_06,R0019,FI_06,R0030,Unserved,None,"three channels, three reps",6,True
07095,NJ,N_01,R0001,WH_06,R0019,FI_06,R0030,Unserved,None,"three channels, three reps",6,True
07102,NJ,N_05,R0005,WH_06,R0019,FI_06,R0030,Unserved,None,"three channels, three reps",6,False
07103,NJ,N_05,R0005,WH_06,R0019,FI_06,R0030,Unserved,None,"three channels, three reps",6,False
07104,NJ,N_05,R0005,WH_06,R0019,FI_06,R0030,Unserved,None,"three channels, three reps",6,False
07105,NJ,N_05,R0005,WH_06,R0019,FI_06,R0030,Unserved,None,"three channels, three reps",6,True
07106,NJ,N_05,R0005,WH_06,R0019,FI_06,R0030,Unserved,None,"three channels, three reps",6,False
07107,NJ,N_05,R0005,WH_06,R0019,FI_06,R0030,Unserved,None,"three channels, three reps",6,True
07108,NJ,N_05,R0005,WH_06,R0019,FI_06,R0030,Unserved,None,"three channels, three reps",6,False
07109,NJ,N_05,R0005,WH_06,R0019,FI_06,R0030,Unserved,None,"three channels, three reps",6,True
07110,NJ,N_05,R0005,WH_06,R0019,FI_06,R0030,Unserved,None,"three channels, three reps",6,True
07111,NJ,N_05,R0005,WH_06,R0019,FI_06,R0030,Unserved,None,"three channels, three reps",6,False
07112,NJ,N_05,R0005,WH_06,R0019,FI_06,R0030,Unserved,None,"three channels, three reps",6,False
07114,NJ,N_05,R0005,WH_06,R0019,FI_06,R0030,Unserved,None,"three channels, three reps",6,False
07201,NJ,N_05,R0005,WH_06,R0019,FI_06,R0030,Unserved,None,"three channels, three reps",6,False
07202,NJ,N_05,R0005,WH_06,R0019,FI_06,R0030,Unserved,None,"three channels, three reps",6,True
07203,NJ,N_05,R0005,WH_06,R0019,FI_06,R0030,Unserved,None,"three channels, three reps",6,False
07204,NJ,N_05,R0005,WH_06,R0019,FI_06,R0030,Unserved,None,"three channels, three reps",6,False
07205,NJ,N_05,R0005,WH_06,R0019,FI_06,R0030,Unserved,None,"three channels, three reps",6,True
07206,NJ,N_05,R0005,WH_06,R0019,FI_06,R0030,Unserved,None,"three channels, three reps",6,False
07208,NJ,N_05,R0005,WH_06,R0019,FI_06,R0030,Unserved,None,"three channels, three reps",6,False
07302,NJ,N_05,R0005,WH_06,R0019,FI_06,R0030,Unserved,None,"three channels, three reps",6,True
07304,NJ,N_05,R0005,WH_06,R0019,FI_06,R0030,Unserved,None,"three channels, three reps",6,False
07305,NJ,N_05,R0005,WH_06,R0019,FI_06,R0030,Unserved,None,"three channels, three reps",6,True
07306,NJ,N_05,R0005,WH_06,R0019,FI_06,R0030,Unserved,None,"three channels, three reps",6,True
07307,NJ,N_05,R0005,WH_06,R0019,FI_06,R0030,Unserved,None,"three channels, three reps",6,False
07310,NJ,N_05,R0005,WH_06,R0019,FI_06,R0030,Unserved,None,"three channels, three reps",6,True
07311,NY,N_05,R0005,WH_06,R0019,FI_06,R0030,Unserved,None,"three channels, three reps",7,True
07401,NJ,N_01,R0001,WH_06,R0019,FI_06,R0030,Unserved,None,"three channels, three reps",6,True
07403,NJ,N_01,R0001,WH_06,R0019,FI_06,R0030,Unserved,None,"three channels, three reps",6,False
07405,NJ,N_01,R0001,WH_06,R0019,FI_06,R0030,Unserved,None,"three channels, three reps",6,True
07407,NJ,N_05,R0005,WH_06,R0019,FI_06,R0030,Unserved,None,"three channels, three reps",6,True
07410,NJ,N_05,R0005,WH_06,R0019,FI_06,R0030,Unserved,None,"three channels, three reps",6,True
07416,NJ,N_01,R0001,WH_11,R0024,FI_06,R0030,Unserved,None,"three channels, three reps",6,False
07417,NJ,N_01,R0001,WH_06,R0019,FI_06,R0030,Unserved,None,"three channels, three reps",6,True
07418,NJ,N_01,R0001,WH_06,R0019,FI_06,R0030,Unserved,None,"three channels, three reps",6,False
07419,NJ,N_01,R0001,WH_11,R0024,FI_06,R0030,Unserved,None,"three channels, three reps",6,False
07420,NJ,N_01,R0001,WH_06,R0019,FI_06,R0030,Unserved,None,"three channels, three reps",6,False
07421,NJ,N_01,R0001,WH_06,R0019,FI_06,R0030,Unserved,None,"three channels, three reps",6,True
07422,NJ,N_01,R0001,WH_06,R0019,FI_06,R0030,Unserved,None,"three channels, three reps",6,False
07423,NJ,N_05,R0005,WH_06,R0019,FI_06,R0030,Unserved,None,"three channels, three reps",6,False
07424,NJ,N_05,R0005,WH_06,R0019,FI_06,R0030,Unserved,None,"three channels, three reps",6,True
07430,NJ,N_01,R0001,WH_06,R0019,FI_06,R0030,Unserved,None,"three channels, three reps",6,True
07432,NJ,N_05,R0005,WH_06,R0019,FI_06,R0030,Unserved,None,"three channels, three reps",6,True
07435,NJ,N_01,R0001,WH_06,R0019,FI_06,R0030,Unserved,None,"three channels, three reps",6,False
07436,NJ,N_01,R0001,WH_06,R0019,FI_06,R0030,Unserved,None,"three channels, three reps",6,True
07438,NJ,N_01,R0001,WH_11,R0024,FI_06,R0030,Unserved,None,"three channels, three reps",6,False
07439,NJ,N_01,R0001,WH_11,R0024,FI_06,R0030,Unserved,None,"three channels, three reps",6,False
07440,NJ,N_05,R0005,WH_06,R0019,FI_06,R0030,Unserved,None,"three channels, three reps",6,True
07442,NJ,N_01,R0001,WH_06,R0019,FI_06,R0030,Unserved,None,"three channels, three reps",6,True
07444,NJ,N_01,R0001,WH_06,R0019,FI_06,R0030,Unserved,None,"three channels, three reps",6,True
07446,NJ,N_01,R0001,WH_06,R0019,FI_06,R0030,Unserved,None,"three channels, three reps",6,True
07450,NJ,N_05,R0005,WH_06,R0019,FI_06,R0030,Unserved,None,"three channels, three reps",6,True
07452,NJ,N_05,R0005,WH_06,R0019,FI_06,R0030,Unserved,None,"three channels, three reps",6,True
07456,NJ,N_01,R0001,WH_06,R0019,FI_06,R0030,Unserved,None,"three channels, three reps",6,False
07457,NJ,N_01,R0001,WH_06,R0019,FI_06,R0030,Unserved,None,"three channels, three reps",6,True
07458,NJ,N_01,R0001,WH_06,R0019,FI_06,R0030,Unserved,None,"three channels, three reps",6,False
07460,NJ,N_01,R0001,WH_06,R0019,FI_06,R0030,Unserved,None,"three channels, three reps",6,False
07461,NJ,N_01,R0001,WH_11,R0024,FI_06,R0030,Unserved,None,"three channels, three reps",6,False
